Names,Call,Category,GTIRT17,start_time,end_time,count
CALLER:,please sir i m begging you,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,we re gonna get to you we ll get your two girls out,People,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,help me overspeaking,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,overspeaking kids out,People,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,i can hear it can you not check where they are,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,yeah they re making their way to you they re coming up the building,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,can you not find out exactly where,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,i can t speak to them because i m speaking to you i want to try and keep you on the phone,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,i don t know what to do,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,are you okay,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,stay down yeah i love you girls okay we ll be all right we ll be all right we ll beall right there s fire starting everywhere it s down we re trapped next door and below us we re trapped oh no oh please please god,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,yeah we re coming to you okay,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,yeah but sir it s on it s both sides it s one side of us and underneath us we re trapped,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,i know right is there any other way can you see out in the corridor,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,it s on fire,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,the corridor itself is on fire or is it smoke,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,yeah no it s on fire no i ve got to go now,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,the corridor is on fire,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,overspeaking yes yes yes please,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,right where,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,oh god,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,is there anywhere else you can go,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,inaudible my flat now,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,sorry,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,hold on oh my flat please sir please my wall please sir,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,right is there anywhere else that you can go,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,no we re trapped i m begging you,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,right can you make your way to the stairwell and go up higher,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,there s fire there s fire outside please oh jesus please you can hear it,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,is the fire coming into your flat did you say is it coming trough the wall,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,yeah it s on the landing it s oh our windows our windows are on fire now please the officers must be able to see this from outside i m begging you sir it s there s no way out,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,right just stay as calm as you can okay,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,i can t i can t my children are here,People,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,okay you need to try and keep them calm too we re coming to you as quick as we can,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,i know but just get us out then we ll be okay just,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,yeah that s what we re gonna do okay,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,our our neighbour s on fire and the landing how and underneath we re trapped,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,okay we will be there okay we will get to you,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,sir i ve just inaudible thirty minutes,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,i know,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,i don t know how much longer we can go,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,all right have you put the wet cloth over your face,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,yeah,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,and over your kids face,People,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,oh listen sir please get us out of here don t cry girls don t cry,People,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,i know it s bad,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,just please please just get,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,i know,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,just help to get out look the wind s blowing it no no no don t,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,what s going on there,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,oh it s on our windows in our flat,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,the fire is in your window can you move away from the window,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,yeah michelle inaudible no stay down there don t send the firemen up inaudible,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,yeah flat ninety five there s fire coming in the windows inaudible a couple of times,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,tell him to come up to save us please,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,overspeaking there s a fire in flat ninety six,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,please michelle all right michelle all right just get them michelle because the fire s up on the landing as well and underneath us and next door,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,on the corridor too so he s,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,oh please sir,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,right we re talking with the people at the scene okay and they know where you are,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,yeah are they coming,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,they are coming yeah,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,hello hello can you hear me sir,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,yeah i can hear you,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,are they coming now,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,yeah they re coming to you they re making their way to you,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,i ll stay on the phone shall i,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,yeah stay on the phone with me okay,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,it s so hot in here i m sweating it s so hot,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,right are you lying on the floor,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,no i m checking the front door because if it comes through i m gonna have to grab my children and run i don t want to be trapped we re on the twelveth floor there s no way out,People,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,wait have you got your front door opened,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,no there s a fire out there,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,yeah that s good i m just making sure you didn t open it,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,no but you can hear it burning something out there,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,you can hear it burning outside,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,yeah sir yeah oh please god get me out they must be here by now,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,they re gonna be there okay,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,okay but i need to get out now please sir this is a terrible experience i can t breathe it s bad it s full of smoke and my flat don t just keep wetting them towels girls,Smoke,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,yeah keep the towels wet and keep it over their face it will help them breathe make sure they re on the floor okay they ll be better better there on the floor,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,okay,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,what was what s the fire like at your window,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,it s bad you can t see out there there s things dropping down and everything,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,right and still heavy smoke coming in,Smoke,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,yeah yeah it s outside next door and underneath it s all coming in here,Smoke,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,right,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,please they must behere by now inaudible still i ve got to stay by the front door to check my girls are safe,People,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,yeah i understand it s bad okay but we re gonna get to you as soon as we can,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,because it says on the when it said before it i remain in the flat it s self contained but this is a bad one,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,yeah i know it s a bad one there s a lot of,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,how many flats are on fire altogether do you know,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,we don t know we just know it s quite an extensive fire but we re dealing with it,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,yeah,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,can we ve got a lot more on the way,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,yeah i know but i just want to get out i m sweating i thought this fire vent s meant to blow the air out isn t it,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,what s it doing,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,the air ducts aren t they meant to blow smoke out or is it inaudible we re got the fire extractors out on the landing but it s not taking it,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,how s your kids doing,People,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,my kids are in the sitting room,People,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,what are they agirl a boy or both or,People,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,two girls,People,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,two girls eight and twelve,People,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,do we put a fire blanket if anything comes in,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,sorry,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,i ve got a fire blanket from the kitchen do i need to put that on anything if the fire comes in,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,right well if you can put it over around the door just to try and reinforce it just to hopefully try and stop a bit more smoke coming in,Smoke,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,there s too much there s loads in here they ve got they must be here by now look inaudible they must be here by now sir oh look out there oh no no i don t want my daughters to die,Smoke,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,what s that,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,i don t want my children to die sir,People,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,no i don t want them to either okay it s gonna be allright we re gonna get to you,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,it s on my front door there please sir it s out it s there i m begging you sir please,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,right we re coming to you as quick as we can okay,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,oh no i don t know what to do you will you stay still with me sir look you can hear that it s outside,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,what what s happening there,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,the fire s been spreading on the landing oh the door,Fire,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,overspeaking,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,i need to get out i need to get out sorry sir hello michelle are they coming up for me,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,yeah we re coming to you as quick as we can,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,yeah,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,okay what s it like there is there still heavy smoke is it getting any better or any worse,Smoke,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,it s worse,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,it s getting worse,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,michelle send them up to the twelfth for me michelle,Floor,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,right how s your kids doing are they calm are they okay,People,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,no,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,no,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,please michelle how bad is it from outside,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,okay i m not sure because i m not there,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,it s the neighbours,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,okay but we re gonna get to you as soon as we can all right,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,yeah okay oh we can t open the front door yeah,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,right don t open the front door because that s gonna hold back a bit of smoke,Smoke,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,yeah right he said not to open the front door because it will er oh you can heart this,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,hello yeah,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,hello,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,yeah i m still here,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
CALLER:,they said not to open the front door because the gust of wind will make it worse is that right,none,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
OPERATOR:,yeah don t open the front door because the door is holding back most of the smoke okay and the door s able to hold back a fire as well,Smoke,GTIRT17-00569,2017-06-14 01:54:14,2017-06-14 02:34:14,474
